source_row,用户名,emotions,influence_of_emotions,text_species_mentions,feeling_correlated_to_text_species,text_activities_or_facilities,feeling_correlated_to_text_activities_or_facilities,comment_sentiment_score_0_to_1,raw_response,parse_ok,error
111,1天津市蓟州区盘山_快乐的小飞哥啊,[],,[],[],[],[],0.0,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.00
    }
  }
}",True,
112,1天津市蓟州区盘山_M60266,Contentment; Relaxation; Gratitude,Natural scenery,[],[],Cloud Pine Cable Car; Hiking,Cloud Pine Cable Car - Excitement; Hiking - Rewarding,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation"", ""Gratitude""],
    ""influence_of_emotions"": ""Natural scenery"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Cloud Pine Cable Car"", ""Hiking""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Cloud Pine Cable Car - Excitement"", ""Hiking - Rewarding""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
113,1天津市蓟州区盘山_宣达,Contentment; Excitement,"Scenic views, ample time, convenient transport",[],[],cable car; sightseeing bus; mountain top gate,cable car - efficient; sightseeing bus - comprehensive; mountain top gate - exclusive,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Excitement""],
    ""influence_of_emotions"": ""Scenic views, ample time, convenient transport"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""sightseeing bus"", ""mountain top gate""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car - efficient"", ""sightseeing bus - comprehensive"", ""mountain top gate - exclusive""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
114,1天津市蓟州区盘山_驴喵行,Contentment; Appreciation,"Historical praise, scenic value",[],[],[],[],0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation""],
    ""influence_of_emotions"": ""Historical praise, scenic value"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
115,1天津市蓟州区盘山_轻快的行走脚步,Contentment; Admiration; Relaxation,"Scenic views, historical sites, easy terrain",[],[],cable car; mountain climbing; stone carvings; temples; viewing from peak,cable car - convenient; mountain climbing - relaxing; stone carvings - historical; temples - serene; viewing from peak - majestic,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Admiration"", ""Relaxation""],
    ""influence_of_emotions"": ""Scenic views, historical sites, easy terrain"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""mountain climbing"", ""stone carvings"", ""temples"", ""viewing from peak""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car - convenient"", ""mountain climbing - relaxing"", ""stone carvings - historical"", ""temples - serene"", ""viewing from peak - majestic""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
116,1天津市蓟州区盘山_M275129,Contentment; Relaxation,Efficient planning,[],[],Climbing; Ropeway; Mountain trail,Climbing - Energizing; Ropeway - Convenient; Mountain trail - Scenic,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Relaxation""],
    ""influence_of_emotions"": ""Efficient planning"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Climbing"", ""Ropeway"", ""Mountain trail""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Climbing - Energizing"", ""Ropeway - Convenient"", ""Mountain trail - Scenic""],
    ""comment_sentiment"": {""score_0_to_1"": 0.85}
  }
}",True,
117,1天津市蓟州区盘山_家在辽北,Contentment; Appreciation; Recommendation,"Scenic beauty, family time, manageable effort",[],[],hiking; cable car; car ride down; mountain climbing; family outing; 5A scenic area,hiking - relaxing; cable car - efficient; car ride down - convenient; mountain climbing - manageable; family outing - enjoyable; 5A scenic area - impressive,0.92,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Recommendation""],
    ""influence_of_emotions"": ""Scenic beauty, family time, manageable effort"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""cable car"", ""car ride down"", ""mountain climbing"", ""family outing"", ""5A scenic area""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""hiking - relaxing"",
      ""cable car - efficient"",
      ""car ride down - convenient"",
      ""mountain climbing - manageable"",
      ""family outing - enjoyable"",
      ""5A scenic area - impressive""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.92
    }
  }
}",True,
118,1天津市蓟州区盘山_110336,Admiration; Contentment; Pride,Historical grandeur,[],[],walking; stream; stone carvings; Buddha statues; cable car; observation vehicle; temple; pagoda; royal garden; mountain peak,walking - refreshing; stream - cool; stone carvings - historic; Buddha statues - spiritual; cable car - panoramic; observation vehicle - convenient; temple - serene; pagoda - majestic; royal garden - elegant; mountain peak - majestic,0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Pride""],
    ""influence_of_emotions"": ""Historical grandeur"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""walking"",
      ""stream"",
      ""stone carvings"",
      ""Buddha statues"",
      ""cable car"",
      ""observation vehicle"",
      ""temple"",
      ""pagoda"",
      ""royal garden"",
      ""mountain peak""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""walking - refreshing"",
      ""stream - cool"",
      ""stone carvings - historic"",
      ""Buddha statues - spiritual"",
      ""cable car - panoramic"",
      ""observation vehicle - convenient"",
      ""temple - serene"",
      ""pagoda - majestic"",
      ""royal garden - elegant"",
      ""mountain peak - majestic""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
119,1天津市蓟州区盘山_M11497,[],,[],[],cable car; shuttle bus; mountain climbing; temple visit,cable car - efficient; shuttle bus - bumpy; mountain climbing - manageable; temple visit - rewarding,0.6,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""cable car"",
      ""shuttle bus"",
      ""mountain climbing"",
      ""temple visit""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""cable car - efficient"",
      ""shuttle bus - bumpy"",
      ""mountain climbing - manageable"",
      ""temple visit - rewarding""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.60
    }
  }
}",True,
120,1天津市蓟州区盘山_1873746,[],,[],[],[],[],0.75,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
121,1天津市蓟州区盘山_萍凡看世界,Admiration; Contentment; Pride,"Historical grandeur, natural beauty, panoramic views",[],[],climbing; viewing from peak; appreciating inscriptions,Climbing - rewarding; Viewing from peak - breathtaking; Appreciating inscriptions - awe-inspiring,0.95,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Pride""],
    ""influence_of_emotions"": ""Historical grandeur, natural beauty, panoramic views"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""climbing"", ""viewing from peak"", ""appreciating inscriptions""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Climbing - rewarding"", ""Viewing from peak - breathtaking"", ""Appreciating inscriptions - awe-inspiring""],
    ""comment_sentiment"": {""score_0_to_1"": 0.95}
  }
}",True,
122,1天津市蓟州区盘山_匿名用户1,Contentment; Frustration; Disappointment,"Weather, cost, accessibility",[],[],缆车; 步行; 台阶; 罗汉,缆车 - Expensive; 步行 - Exhausting; 台阶 - Uncomfortable; 罗汉 - Neutral,0.35,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Frustration"", ""Disappointment""],
    ""influence_of_emotions"": ""Weather, cost, accessibility"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""缆车"", ""步行"", ""台阶"", ""罗汉""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""缆车 - Expensive"", ""步行 - Exhausting"", ""台阶 - Uncomfortable"", ""罗汉 - Neutral""],
    ""comment_sentiment"": {""score_0_to_1"": 0.35}
  }
}",True,
123,1天津市蓟州区盘山_匿名用户2,Disappointment; Frustration; Relaxation,"Poor infrastructure, high cost, physical strain",[],[],缆车; 步行; 台阶; 罗汉,缆车 - Expensive and slow; 步行 - Exhausting; 台阶 - Unfriendly; 罗汉 - Worth seeing,0.35,"{
  ""text_analysis"": {
    ""emotions"": [""Disappointment"", ""Frustration"", ""Relaxation""],
    ""influence_of_emotions"": ""Poor infrastructure, high cost, physical strain"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""缆车"", ""步行"", ""台阶"", ""罗汉""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""缆车 - Expensive and slow"",
      ""步行 - Exhausting"",
      ""台阶 - Unfriendly"",
      ""罗汉 - Worth seeing""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.35
    }
  }
}",True,
124,1天津市蓟州区盘山_匿名用户3,Disappointment; Frustration; Neutral,"High cost, long wait, physical strain",[],[],缆车; 步行; 台阶; 罗汉,缆车 - Expensive; 步行 - Tiring; 台阶 - Unfriendly; 罗汉 - Not impressive,0.3,"{
  ""text_analysis"": {
    ""emotions"": [""Disappointment"", ""Frustration"", ""Neutral""],
    ""influence_of_emotions"": ""High cost, long wait, physical strain"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""缆车"", ""步行"", ""台阶"", ""罗汉""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""缆车 - Expensive"", ""步行 - Tiring"", ""台阶 - Unfriendly"", ""罗汉 - Not impressive""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.30
    }
  }
}",True,
125,1天津市蓟州区盘山_教书匠圆圆老师,Admiration; Contentment; Excitement,Natural beauty,[],[],Camping; Playing in water; Cooling off,Camping - Relaxing; Playing in water - Fun; Cooling off - Refreshing,0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Excitement""],
    ""influence_of_emotions"": ""Natural beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Camping"", ""Playing in water"", ""Cooling off""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Camping - Relaxing"", ""Playing in water - Fun"", ""Cooling off - Refreshing""],
    ""comment_sentiment"": {""score_0_to_1"": 0.90}
  }
}",True,
126,1天津市蓟州区盘山_奔驰百得利,Excitement; Appreciation; Gratitude,"Natural beauty, historical value, food delight",[],[],performances; Corridor Restaurant (Cui Ji Da Dun Guo),Performances - Amazing; Corridor Restaurant - Delicious,0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Excitement"", ""Appreciation"", ""Gratitude""],
    ""influence_of_emotions"": ""Natural beauty, historical value, food delight"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""performances"", ""Corridor Restaurant (Cui Ji Da Dun Guo)""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Performances - Amazing"", ""Corridor Restaurant - Delicious""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
127,1天津市蓟州区盘山_JQKABBQ,Contentment; Amusement; Gratitude,"Natural beauty, effort, kindness",Campylopus; Rosa spp.,Rosa spp. - Beautiful; Campylopus - Unseen,Climbing; Photography; Hiking; Buying water; Using ride-hailing service; Taking train,Climbing - Exhausting; Photography - Possible; Hiking - Rewarding; Buying water - Expensive; Using ride-hailing service - Convenient; Taking train - Affordable,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Amusement"", ""Gratitude""],
    ""influence_of_emotions"": ""Natural beauty, effort, kindness"",
    ""text_species_mentions"": [""Campylopus"", ""Rosa spp.""],
    ""feeling_correlated_to_text_species"": [""Rosa spp. - Beautiful"", ""Campylopus - Unseen""],
    ""text_activities_or_facilities"": [""Climbing"", ""Photography"", ""Hiking"", ""Buying water"", ""Using ride-hailing service"", ""Taking train""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Climbing - Exhausting"", ""Photography - Possible"", ""Hiking - Rewarding"", ""Buying water - Expensive"", ""Using ride-hailing service - Convenient"", ""Taking train - Affordable""],
    ""comment_sentiment"": {""score_0_to_1"": 0.65}
  }
}",True,
128,1天津市蓟州区盘山_江水浪花,Admiration; Respect; Pride,Historical grandeur,[],[],[],[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Respect"", ""Pride""],
    ""influence_of_emotions"": ""Historical grandeur"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
129,1天津市蓟州区盘山_江水浪花,[],,[],[],[],[],0.75,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
130,1天津市蓟州区盘山_M22056,Relaxation; Excitement; Frustration,"Scenic climb, crowd, wait",[],[],Climbing; Cable car; Parking lot; Ticket hall; Highway; Police guidance,Climbing - Challenging; Cable car - Rewarding; Parking lot - Confusing; Ticket hall - Efficient; Highway - Congested; Police guidance - Helpful,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Relaxation"", ""Excitement"", ""Frustration""],
    ""influence_of_emotions"": ""Scenic climb, crowd, wait"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Climbing"", ""Cable car"", ""Parking lot"", ""Ticket hall"", ""Highway"", ""Police guidance""],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""Climbing - Challenging"",
      ""Cable car - Rewarding"",
      ""Parking lot - Confusing"",
      ""Ticket hall - Efficient"",
      ""Highway - Congested"",
      ""Police guidance - Helpful""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
131,1天津市蓟州区盘山__WeCh67232,Contentment; Admiration; Excitement,Natural beauty,[],[],Driving up the mountain; Viewing waterfalls; Viewing pine trees; Viewing rocks; Mountain scenery,Driving up the mountain - Enjoyable; Viewing waterfalls - Refreshing; Viewing pine trees - Inspiring; Viewing rocks - Awe-inspiring; Mountain scenery - Relaxing,0.95,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Admiration"", ""Excitement""],
    ""influence_of_emotions"": ""Natural beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Driving up the mountain"", ""Viewing waterfalls"", ""Viewing pine trees"", ""Viewing rocks"", ""Mountain scenery""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Driving up the mountain - Enjoyable"", ""Viewing waterfalls - Refreshing"", ""Viewing pine trees - Inspiring"", ""Viewing rocks - Awe-inspiring"", ""Mountain scenery - Relaxing""],
    ""comment_sentiment"": {""score_0_to_1"": 0.95}
  }
}",True,
132,1天津市蓟州区盘山__WeCh57673,Contentment; Appreciation; Relaxation,"scenic views, cultural blend, physical challenge",[],[],cable car; steep stairs; mountain hike,cable car - convenient; steep stairs - exhausting; mountain hike - rewarding,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Appreciation"", ""Relaxation""],
    ""influence_of_emotions"": ""scenic views, cultural blend, physical challenge"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""steep stairs"", ""mountain hike""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car - convenient"", ""steep stairs - exhausting"", ""mountain hike - rewarding""],
    ""comment_sentiment"": {""score_0_to_1"": 0.75}
  }
}",True,
133,1天津市蓟州区盘山_M328786,Admiration; Contentment; Relaxation,Mountain challenge,[],[],Benz minivan; cable car; walking trail; cloud pine cable car; mountain scenery,Benz minivan - convenient; cable car - efficient; walking trail - scenic; cloud pine cable car - worth it; mountain scenery - peaceful,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment"", ""Relaxation""],
    ""influence_of_emotions"": ""Mountain challenge"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Benz minivan"", ""cable car"", ""walking trail"", ""cloud pine cable car"", ""mountain scenery""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Benz minivan - convenient"", ""cable car - efficient"", ""walking trail - scenic"", ""cloud pine cable car - worth it"", ""mountain scenery - peaceful""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
134,1天津市蓟州区盘山_norayan,Disappointment; Frustration; Neutral,Poor trail access,[],[],Ctrip platform; Cable car; Mountain trail; Scenic view,Ctrip - Helpful; Cable car - Inconvenient; Mountain trail - Nonexistent; Scenic view - Moderate,0.3,"{
  ""text_analysis"": {
    ""emotions"": [""Disappointment"", ""Frustration"", ""Neutral""],
    ""influence_of_emotions"": ""Poor trail access"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Ctrip platform"", ""Cable car"", ""Mountain trail"", ""Scenic view""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Ctrip - Helpful"", ""Cable car - Inconvenient"", ""Mountain trail - Nonexistent"", ""Scenic view - Moderate""],
    ""comment_sentiment"": {""score_0_to_1"": 0.30}
  }
}",True,
135,1天津市蓟州区盘山__WeCh561810,Pride; Contentment; Excitement,"Scenic beauty, physical challenge, travel value",[],[],hiking trails; cable car; farmhouse accommodations,hiking trails - challenging but rewarding; cable car - recommended for less fit; farmhouse accommodations - very nice,0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Pride"", ""Contentment"", ""Excitement""],
    ""influence_of_emotions"": ""Scenic beauty, physical challenge, travel value"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking trails"", ""cable car"", ""farmhouse accommodations""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""hiking trails - challenging but rewarding"", ""cable car - recommended for less fit"", ""farmhouse accommodations - very nice""],
    ""comment_sentiment"": {""score_0_to_1"": 0.90}
  }
}",True,
136,1天津市蓟州区盘山_带着俩娃走天下,Admiration; Contentment,"Historical praise, natural beauty",[],[],[],[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Admiration"", ""Contentment""],
    ""influence_of_emotions"": ""Historical praise, natural beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
137,1天津市蓟州区盘山_M16239,Contentment; Hope; Slight Regret,"Scenic beauty, cleanliness, future visit plan",[],[],[],[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Hope"", ""Slight Regret""],
    ""influence_of_emotions"": ""Scenic beauty, cleanliness, future visit plan"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
138,1天津市蓟州区盘山_1510069,[],,[],[],[],[],0.5,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.50
    }
  }
}",True,
139,1天津市蓟州区盘山_一九九七,Contentment; Gratitude,"Affordable pricing, convenient transport",[],[],Cable car; Tourist bus; Parking lot; Mountain climbing,Cable car - Expensive; Tourist bus - Convenient; Parking lot - Affordable; Mountain climbing - Enjoyable,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Gratitude""],
    ""influence_of_emotions"": ""Affordable pricing, convenient transport"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Cable car"", ""Tourist bus"", ""Parking lot"", ""Mountain climbing""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Cable car - Expensive"", ""Tourist bus - Convenient"", ""Parking lot - Affordable"", ""Mountain climbing - Enjoyable""],
    ""comment_sentiment"": {""score_0_to_1"": 0.75}
  }
}",True,
140,1天津市蓟州区盘山_freeicdi,Contentment; Amusement; Relaxation,"Child enjoyment, scenic ride, safety concern",[],[],cable car; dance sword platform; climbing,cable car - thrilling; dance sword platform - caution needed; climbing - unsuitable for kids,0.75,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Amusement"", ""Relaxation""],
    ""influence_of_emotions"": ""Child enjoyment, scenic ride, safety concern"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""cable car"", ""dance sword platform"", ""climbing""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""cable car - thrilling"", ""dance sword platform - caution needed"", ""climbing - unsuitable for kids""],
    ""comment_sentiment"": {""score_0_to_1"": 0.75}
  }
}",True,
141,1天津市蓟州区盘山_M490366,[],,[],[],[],[],0.75,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.75
    }
  }
}",True,
142,1天津市蓟州区盘山_柳暗花明9,[],,[],[],walking; cable car; sightseeing bus,convenient access; flexible options; time-consuming,0.65,"{
  ""text_analysis"": {
    ""emotions"": [],
    ""influence_of_emotions"": """",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [
      ""walking"",
      ""cable car"",
      ""sightseeing bus""
    ],
    ""feeling_correlated_to_text_activities_or_facilities"": [
      ""convenient access"",
      ""flexible options"",
      ""time-consuming""
    ],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.65
    }
  }
}",True,
143,1天津市蓟州区盘山_誝懿,Contentment; Pride; Gratitude,"Nature beauty, physical effort, peaceful weather",[],[],hiking; mountain climbing; walking,hiking - fulfilling; mountain climbing - rewarding; walking - peaceful,0.9,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Pride"", ""Gratitude""],
    ""influence_of_emotions"": ""Nature beauty, physical effort, peaceful weather"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""hiking"", ""mountain climbing"", ""walking""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""hiking - fulfilling"", ""mountain climbing - rewarding"", ""walking - peaceful""],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.90
    }
  }
}",True,
144,1天津市蓟州区盘山_lenawangxy,Contentment; Surprise; Gratitude,Rediscovery of local beauty,[],[],[],[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Surprise"", ""Gratitude""],
    ""influence_of_emotions"": ""Rediscovery of local beauty"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
145,1天津市蓟州区盘山_Dxw,Contentment; Admiration,"Natural beauty, historical sites",[],[],[],[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Admiration""],
    ""influence_of_emotions"": ""Natural beauty, historical sites"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
146,1天津市蓟州区盘山_冰白水,Contentment; Amusement,"Scenic views, travel access",[],[],Bus service; Train service; Bus route 11; Mountain scenery; Rainy weather; Foggy weather,Bus service - Convenient; Train service - Accessible; Bus route 11 - Direct; Mountain scenery - Impressive; Rainy weather - Diminished; Foggy weather - Reduced,0.65,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Amusement""],
    ""influence_of_emotions"": ""Scenic views, travel access"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [""Bus service"", ""Train service"", ""Bus route 11"", ""Mountain scenery"", ""Rainy weather"", ""Foggy weather""],
    ""feeling_correlated_to_text_activities_or_facilities"": [""Bus service - Convenient"", ""Train service - Accessible"", ""Bus route 11 - Direct"", ""Mountain scenery - Impressive"", ""Rainy weather - Diminished"", ""Foggy weather - Reduced""],
    ""comment_sentiment"": {""score_0_to_1"": 0.65}
  }
}",True,
147,1天津市蓟州区盘山_M570803,Contentment; Curiosity,Weather contrast,[],[],[],[],0.85,"{
  ""text_analysis"": {
    ""emotions"": [""Contentment"", ""Curiosity""],
    ""influence_of_emotions"": ""Weather contrast"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.85
    }
  }
}",True,
148,1天津市蓟州区盘山_M27570,Disappointment; Hope; Gratitude,Service quality,[],[],[],[],0.55,"{
  ""text_analysis"": {
    ""emotions"": [""Disappointment"", ""Hope"", ""Gratitude""],
    ""influence_of_emotions"": ""Service quality"",
    ""text_species_mentions"": [],
    ""feeling_correlated_to_text_species"": [],
    ""text_activities_or_facilities"": [],
    ""feeling_correlated_to_text_activities_or_facilities"": [],
    ""comment_sentiment"": {
      ""score_0_to_1"": 0.55
    }
  }
}",True,
